LICENCE,TRADE_NAME,LICENCEE_NAME,CIVIC_ADDRESS,LICENCE_DESCRIPTION,YEAR_OPENED,APPROVED_DATE,SIC,SIC_GROUP,TYPE,NWID
125399,CUDWORTH MANOR,430 ASH STREET HOLDINGS LTD,430 ASH STNEW WESTMINSTER BC  V3M 3M9,*500-APARTMENT BUILDING,2010,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,07032000
124745,BANK OF MONTREAL,BANK OF MONTREAL,120-66 TENTH STNEW WESTMINSTER BC  V3M 6H8,BANK,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00555000
124735,CANNON MANUFACTURING LTD,CANNON MANUFACTURING LTD,A-315 LEVI STNEW WESTMINSTER BC  V3M 4N4,MACHINE SHOP,2010,20161115,,See BL desk for Business NAICS,RESIDENT,06334000
124760,NEW TIMES HOME CLEANING CENTRE,"LIU, SHILIN",22-240 TENTH STNEW WESTMINSTER BC  V3M 3X9,CONTRACTOR - MAIL & TELEPHONE,2010,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,05542000
125447,"KOSCIECHA, MAREK","KOSCIECHA, MAREK J",1215 FOURTH AVENEW WESTMINSTER BC  V3M 1T8,*500-APARTMENT BUILDING,2010,20161115,,See BL desk for Business NAICS,RESIDENT,06912000
125214,GOA RESTAURANT & SWEET SHOP,"RAM, JAGDISH",102-1102 EWEN AVENEW WESTMINSTER BC  V3M 5E4,RESTAURANT(S),2010,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,12730001
125238,GOLDEN SHINE HAIR SALON,"FAIYAZ, JAMILA",32A-800 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 2B8,BARBER/HAIRDRESSER,2010,20161115,,See BL desk for Business NAICS,RESIDENT,11127501
125256,1022427 BC LTD DBA ABRIS CONSTRUCTION,1022427 BC LTD DBA ABRIS CONSTRUCTION,915 CHILLIWACK STNEW WESTMINSTER BC  V3L 4V6,CONTRACTOR - MAIL & TELEPHONE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,04643000
124828,CANDRAFT DETAILING INC,CANDRAFT DETAILING INC,889 CARNARVON STNEW WESTMINSTER BC  V3M 1G2,PROFESSIONAL PRACTICE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00569000
124644,NAANBITES,NAANBITES ETHNIC FOODS LTD,J120-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RESTAURANT(S),2010,20161115,,See BL desk for Business NAICS,RESIDENT,13650000
125301,DEWY PROGRAM,PACIFIC COMMUNITY RESOURCES SOCIETY,102-332 COLUMBIA STNEW WESTMINSTER BC  V3L 1A6,NON PROFIT SOCIETY,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00276001
124885,SUSHI WELL,C & I INTERNATIONAL FOOD LTD,A-26 FOURTH STNEW WESTMINSTER BC  V3L 5M4,RESTAURANT(S),2010,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00411000
125096,KABAYAN FINANCIAL TAX SERVICES,"TOYOKEN, ROSITA B",419 SIXTH STNEW WESTMINSTER BC  V3L 3B1,TAX PREP/MONEY WIRE TRANSFER/REMITTANCE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,06756000
125341,RMK CONSTRUCTION,"KNUTSON, RON",837 SECOND STNEW WESTMINSTER BC  V3L 2N5,CONTRACTOR - MAIL & TELEPHONE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,11401000
124793,TRINITY PACIFIC INVESTMENTS LTD,TRINITY PACIFIC INVESTMENTS LTD,436 ASH STNEW WESTMINSTER BC  V3M 3M9,*500-APARTMENT BUILDING,2010,20161115,,See BL desk for Business NAICS,RESIDENT,07027000
124890,SAPPERTON (SPORTS) MASSAGE THERAPY,"WEGNER, CHRISTINA E",364 SIMPSON STNEW WESTMINSTER BC  V3L 3J9,SPORTS MASSAGE THERAPY,2010,20161115,,See BL desk for Business NAICS,RESIDENT,03846000
125030,LIME BLACK DESIGN,"TODD, MITCHELL",206 SEVENTH STNEW WESTMINSTER BC  V3M 3K3,COMPUTER,2010,20161115,,See BL desk for Business NAICS,RESIDENT,05491000
125076,ABLE AUTO GLASS LTD,ABLE AUTO GLASS LTD,67 BLACKIE STNEW WESTMINSTER BC  V3M 3T5,AUTOMOBILE,2010,20161115,415,Wholesale trade / Motor vehicle & parts whl.,RESIDENT,00586000
124968,TRUE SERENITY DAY SPA LTD,TRUE SERENITY DAY SPA LTD,373 FENTON STNEW WESTMINSTER BC  V3M 5J1,ESTHETICIAN,2010,20161115,,See BL desk for Business NAICS,RESIDENT,13166001
124857,BC GOVERNMENT LIQUOR STORE,BC GOVERNMENT LIQUOR STORE,101-1075 COLUMBIA STNEW WESTMINSTER BC  V3M 3X3,GOV'T LIQUOR STORE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00555000
125273,CARTER'S OSHKOSH,THE GENUINE CANADIAN CORP,N2-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,CHILDRENS CLOTHING,2010,20161115,,See BL desk for Business NAICS,RESIDENT,13650000
125081,BELMONT DENTAL CENTRE,DR. GURSHARAN S. DHALIWAL INC,108-610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,PROFESSIONAL PRACTICE,2010,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,10970000
125379,DMED-DILLON MEDICAL EDUCATION AND DEVELOPMENT,"DILLON, RICHARD",278 JENSEN STNEW WESTMINSTER BC  V3M 0E7,SERVICES,2010,20161115,,See BL desk for Business NAICS,RESIDENT,14600503
125329,GREAT WALL TEA COMPANY,"SMITH, SEANBOWLER, LAUREN",109-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,SPECIALIZING IN BULK TEA/CUPS OF TEA FOR CONSUMPTION,2010,20161115,445,Retail trade / Food & beverage stores,RESIDENT,00110002
125440,LOOKOUT EMERGENCY SOCIETY/ RHODA KAELLIS,THE LOOKOUT EMERGENCY AID SOCIETY,1105 ROYAL AVENEW WESTMINSTER BC  V3M 1K4,SUPPORTIVE HOUSING - NON PROFIT SOCIETY,2010,20161115,,See BL desk for Business NAICS,RESIDENT,01084000
125048,INPHASE ELECTRICAL SERVICES,"LONTOK, FERDINAND",806 EWEN AVENEW WESTMINSTER BC  V3M 5C5,CONTRACTOR - MAIL & TELEPHONE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,12860000
124835,PARKLAND VILLA,254831 BC LTD,COMPLX-1026 FOURTH AVENEW WESTMINSTER BC  V3M 1T4,*500-APARTMENT BUILDING,2010,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06293000
125069,MIRACLE-EAR CANADA LTD,MIRACLE-EAR CANADA LTD,108-1015 COLUMBIA STNEW WESTMINSTER BC  V3M 6V3,HEARING AID SALES & SERVICE/AUDIOLOGIC SERVICE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00555000
124823,VAULT DISTRIBUTION,"RICKER, STEVEN D",3-30 CAPILANO WAYNEW WESTMINSTER BC  V3L 5M3,WHOLESALER,2010,20161115,,See BL desk for Business NAICS,RESIDENT,07287000
124634,BOARD GAME WARRIORS,"KRILOW, KIRBY",122-708 CLARKSON STNEW WESTMINSTER BC  V3M 1B2,RETAIL,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00357000
124781,DR. SE MANG WONG INC,DR. SE MANG WONG INC,606-625 FIFTH AVENEW WESTMINSTER BC  V3M 1X4,PROFESSIONAL PRACTICE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,08575000
125352,HEARTLAND FAMILY CHILD CARE,"VIRK, SATVIR  K",249 DAWE STNEW WESTMINSTER BC  V3M 5N1,8 children,2010,20161115,,See BL desk for Business NAICS,RESIDENT,12514000
125101,B.C. CONSTRUCTION SAFETY ALLIANCE,B.C. CONSTRUCTION SAFETY ALLIANCE,400-625 AGNES STNEW WESTMINSTER BC  V3M 5Y4,SAFETY TRAINING & RESOURCES TO CONSTRUCTION IND,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00730001
125116,NORGE APARTMENTS,VAN-EAST INVESTORS INC,201 CARNARVON STNEW WESTMINSTER BC  V3L 1B7,*501-APARTMENT BUILDING,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00657000
125235,0783772 BC LTD,0783772 BC LTD,603-625 FIFTH AVENEW WESTMINSTER BC  V3M 1X4,Podeatric Medical Supplies,2010,20161115,,See BL desk for Business NAICS,RESIDENT,08575000
124621,FULLSTOP COMMUNICATIONS,"ADAMSKI, BARBARA K",363 ALBERTA STNEW WESTMINSTER BC  V3L 3J4,SERVICES,2010,20161115,,See BL desk for Business NAICS,RESIDENT,03822000
124840,BAL LANDSCAPING AND FENCING LTD,BAL LANDSCAPING AND FENCING LTD,354 BOYNE STNEW WESTMINSTER BC  V3M 5K1,CONTRACTOR - HOME BASED,2010,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,13290000
124882,NEW WESTMINSTER TEACHERS UNION,NEW WESTMINSTER TEACHERS UNION,607 COLUMBIA STNEW WESTMINSTER BC  V3M 1A7,NON PROFIT SOCIETY,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00387000
124727,JAK'S LIQUOR STORE,MMJK HOLDINGS LTD,517 SEVENTH STNEW WESTMINSTER BC  V3M 3L6,LIQUOR RETAIL STORE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,08585000
124985,"MOINO, ANTONIOMOINO, MARCELLO","MOINO, ANTONIOMOINO, MARCELLO",1321 SIXTH AVENEW WESTMINSTER BC  V3M 2C3,*500-APARTMENT BUILDING,2010,20161115,,See BL desk for Business NAICS,RESIDENT,09181000
125089,MONGO BONGO RESTAURANT,LYNDAN MANAGEMENT INC,B-512 SIXTH AVENEW WESTMINSTER BC,RESTAURANT(S),2010,20161115,,See BL desk for Business NAICS,RESIDENT,08559100
125349,SHOPPERS DRUG MART 279,HT PHARMACY LTD,141-610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,RETAIL,2010,20161115,,See BL desk for Business NAICS,RESIDENT,10970000
124833,"LENE TONNISEN, B.A. (HON) P.E., R.M.T.","TONNISEN, LENE",1003-1185 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6T8,REGISTERED MASSAGE THERAPIST,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00046000
125162,STARBUCKS COFFEE #7149,STARBUCKS COFFEE COMPANY,110-1005 COLUMBIA STNEW WESTMINSTER BC  V3M 6H5,RETAIL - COFFEE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00555000
125342,PRESS START VIDEO GAMES,"BRADLEY, RUSSEL W",734 TWELFTH STNEW WESTMINSTER BC  V3M 4J9,RETAIL,2010,20161115,443,Retail trade / Electronics & appliance stores,RESIDENT,09142000
124586,QUEENSBOROUGH MARKET,RIGHT DECISION HOLDINGS LTD,1102 EWEN AVENEW WESTMINSTER BC  V3M 5E4,CONVENIENCE STORE,2010,20161115,445,Retail trade / Food & beverage stores,RESIDENT,12730001
124874,G & J MECHANICAL LTD,G & J MECHANICAL LTD,244 BOYNE STNEW WESTMINSTER BC  V3M 5J8,CONTRACTOR - MAIL & TELEPHONE,2010,20161115,,See BL desk for Business NAICS,RESIDENT,13022000
124950,LEAH YALLOP MASSAGE THERAPY,"YALLOP, LEAH",114 GLOVER AVENEW WESTMINSTER BC  V3L 2A6,REGISTERED MASSAGE THERAPY,2010,20161115,,See BL desk for Business NAICS,RESIDENT,11414000
124813,C&C VACALARES ENTERPRISE INC.,C&C VACALARES ENTERPRISE INC.,628 TWELFTH STNEW WESTMINSTER BC  V3M 4J4,SPECIALIZING IN FILIPINO FOOD,2010,20161115,445,Retail trade / Food & beverage stores,RESIDENT,09113000
125055,RIVERS EDGE WOODWORKS,673624 BC LTD,1630 LONDON STNEW WESTMINSTER BC  V3M 3C7,RENOVATIONS/WOODWORKING,2010,20161115,,See BL desk for Business NAICS,RESIDENT,09815000
125175,VANCOUVER CIRCUS SCHOOL INC,VANCOUVER CIRCUS SCHOOL INC,212-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,Teaching circus arts,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00110002
130476,WINDSOR HOUSE,RAAMCO INTERNATIONAL PROPERTIES CANADIAN LTD,420 SEVENTH STNEW WESTMINSTER BC  V3M 3L1,APARTMENT BUILDING (CERTIFIED),2010,20161115,,See BL desk for Business NAICS,RESIDENT,06797000
125248,MODU-LOC FENCE RENTALS LTD,MODU-LOC FENCE RENTALS LTD,430 CANFOR AVENEW WESTMINSTER BC  V3L 5G2,FENCE PANELS,2010,20161115,,See BL desk for Business NAICS,RESIDENT,07310000
124698,PHARMASAVE 275,PLAZA PHARMACY LTD,130-1005 COLUMBIA STNEW WESTMINSTER BC  V3M 1C4,RETAIL,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00555000
124616,SB COMMUNICATIONS & PUBLIC AFFAIRS LTD,SB COMMUNICATIONS & PUBLIC AFFAIRS LTD,422 THIRD STNEW WESTMINSTER BC  V3L 2S2,CONSULTING SERVICES,2010,20161115,,See BL desk for Business NAICS,RESIDENT,06706000
124685,COCKNEY KINGS FISH 'N' CHIPS,DANIEL TURNER INVESTMENTS LTD,130-66 TENTH STNEW WESTMINSTER BC  V3M 6H8,RESTAURANT(S),2010,20161115,,See BL desk for Business NAICS,RESIDENT,00555000
124826,ROYAL CITY APARTMENTS,"ALI, ONAIZA",1402 SIXTH AVENEW WESTMINSTER BC  V3M 2C6,*500-APARTMENT BUILDING,2010,20161115,,See BL desk for Business NAICS,RESIDENT,08075000
125098,MONARCH GARAGE DOORS LTD,MONARCH GARAGE DOORS LTD,344 FENTON STNEW WESTMINSTER BC  V3M 5H9,OFFICE FOR GARAGE DOOR INSTALLER,2010,20161115,,See BL desk for Business NAICS,RESIDENT,13200000
125233,PREMIUM SPORTS,PREMIUM SPORTS BROADCASTING INC,UPPER-650 COLUMBIA STNEW WESTMINSTER BC  V3M 1A9,SALES OF SPORTS PACKAGES,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00244000
124737,COLUMBIA INTEGRATED HEALTH CENTRE,DR. JOHN DANG INCORPORATED,756 COLUMBIA STNEW WESTMINSTER BC  V3M 1B4,CHIROPRACTIC/MASSAGE THERAPY/NATUROPATHIC SERVICES,2010,20161115,,See BL desk for Business NAICS,RESIDENT,00229000
125158,EV SCULPTURED NAILS DISTRIBUTOR INC,EV SCULPTURED NAILS DISTRIBUTOR INC,140-306 SIXTH STNEW WESTMINSTER BC  V3L 0C9,EN VOGUE NAIL PRODUCTS,2010,20161115,,See BL desk for Business NAICS,RESIDENT,06141000
124855,BLUE BIRD COIN LAUNDRY,"JANG, SO YOUNG",943 TWELFTH STNEW WESTMINSTER BC  V3M 4K7,LAUNDROMAT,2010,20161115,,See BL desk for Business NAICS,RESIDENT,09429000
125421,DEVINE DEALS LTD,DEVINE DEALS LTD,243 SIXTH STNEW WESTMINSTER BC  V3L 3A5,DEMO'S ON CAKE DECORATING & SUPPLIES,2010,20161115,445,Retail trade / Food & beverage stores,RESIDENT,01460000
124751,MARITIME TRAVEL,MARITIME TRAVEL INC,119-610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,TRAVEL AGENCY,2010,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,10970000
124960,SUNNY'S SUPER BARGAIN PLUS,"KIM, DONG SOOLEE, SUN BUN",623 BELMONT STNEW WESTMINSTER BC  V3M 6A1,RETAIL,2010,20161115,453,Retail trade / Misc. store retailers,RESIDENT,08585000
124666,REEBOK C/O ADIDAS CANADA LTD./ACCOUNTS PAYABLE,REEBOK C/O ADIDAS CANADA LTD./ACCOUNTS PAYABLE,D130-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RETAIL,2010,20161115,,See BL desk for Business NAICS,RESIDENT,13650000
124841,PIER PROPERTY INC,PIER PROPERTY INC,25 CAPILANO WAYNEW WESTMINSTER BC  V3L 5G3,MAINT/REPAIRS HEAVY DUTY TRUCKS/TRAILERS,2010,20161115,,See BL desk for Business NAICS,RESIDENT,07295000
125545,I:T CHAR BURGER,"JUNG, SOONCHUNKIM, YOUNGJI",29-800 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 2B8,RESTAURANT(S),2011,20161115,,See BL desk for Business NAICS,RESIDENT,11127501
125875,KFC #1803,SOUL RESTAURANTS CANADA INC,728 SIXTH STNEW WESTMINSTER BC  V3L 3C5,RESTAURANT(S),2011,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,10913000
126313,MASTER FIX-IT,"REUMAYR, ALFRED H",415 EWEN AVENEW WESTMINSTER BC  V3M 5B5,HANDYMAN REPAIR SERVICE,2011,20161115,,See BL desk for Business NAICS,RESIDENT,13101003
126273,SENIOR BRO AUTO DETAIL INC,SENIOR BRO AUTO DETAIL INC,118 ELEVENTH STNEW WESTMINSTER BC  V3M 4C5,AUTOMOBILE,2011,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,01088000
126017,7-ELEVEN FOOD STORES,7-ELEVEN CANADA INC,846 TWENTIETH STNEW WESTMINSTER BC  V3M 4X1,RETAIL,2011,20161115,,See BL desk for Business NAICS,RESIDENT,15644000
126165,A/X ARMANI EXCHANGE,GIORGIO ARMANI CANADA CORP,F120-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RETAIL,2011,20161115,448,Retail trade / Clothing & clothing accessories stores,RESIDENT,13650000
125474,OT WORKS,"RUSSELL, PAMELA",1517 LONDON STNEW WESTMINSTER BC  V3M 3C5,OCCUPATIONAL THERAPY SERVICES,2011,20161115,,See BL desk for Business NAICS,RESIDENT,09756000
125948,ANACTA MAINTENANCE & SERVICES,"ANACTA, GREGORIO",615 TWENTIETH STNEW WESTMINSTER BC  V3M 4W1,CONTRACTOR - MAIL & TELEPHONE,2011,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,07505000
126092,THE COLUMBIA,SKYWAY ENTERPRISES LTD,530 COLUMBIA STNEW WESTMINSTER BC  V3L 1B1,*262-FOOD PRIMARY,2011,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00256000
125834,BUBBLE WORLD TEA HOUSE - NEW WESTMINSTER,0906258 BC LTD,601 AGNES STNEW WESTMINSTER BC  V3M 1G9,RESTAURANT(S),2011,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00729000
125860,KAUSHAL & COMPANY,VIKAS KAUSHAL INC,400-713 COLUMBIA STNEW WESTMINSTER BC  V3M 1B2,PROFESSIONAL PRACTICE,2011,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,00357000
125658,URBAN BLISS SPA,"KOVATS, CLARA M",467 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X6,ESTHETICIAN,2011,20161115,,See BL desk for Business NAICS,RESIDENT,03669000
125839,GREGORY APARTMENTS,ZORNES INVESTMENTS INC,1012 FOURTH AVENEW WESTMINSTER BC  V3M 1T4,*501-APARTMENT BUILDING,2011,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06297000
125488,THE WINE FACTORY,THE ROYAL CITY WINE FACTORY LTD,649 FRONT STNEW WESTMINSTER BC  V3M 1A2,RETAIL,2011,20161115,,See BL desk for Business NAICS,RESIDENT,00245000
126344,BELMONT PROPERTIES,BELMONT PROPERTIES,706 QUEENS AVENEW WESTMINSTER BC  V3M 1L5,*500-APARTMENT BUILDING,2011,20161115,,See BL desk for Business NAICS,RESIDENT,01035000
125817,PATTISON ARCHITECTURE,"PATTISON, ERIC",201-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,PROFESSIONAL PRACTICE,2011,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,00110002
126070,CANADA SAVON AUTOPARTS,CBD ENTERPRISES LTD,51 BRAID STNEW WESTMINSTER BC  V3L 3P2,AUTOMOBILE,2011,20161115,415,Wholesale trade / Motor vehicle & parts whl.,RESIDENT,02220001
126085,RIGHT ANGLE HOLDER LTD,"FLORENDO JR, EPIFANIO VDURO, LEILA G",304-111 AGNES STNEW WESTMINSTER BC  V3L 1E4,DISTRIBUTOR,2011,20161115,,See BL desk for Business NAICS,RESIDENT,00779000
125904,ANP HAIR CUT AND BEAUTY SALON,ANP HAIR CUT AND BEAUTY SALON LTD.,854 TWELFTH STNEW WESTMINSTER BC  V3M 4K3,BARBER/HAIRDRESSER,2011,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,09477000
125503,NOORT HOMES,NOORT HOLDINGS LTD,101-403 SIXTH STNEW WESTMINSTER BC  V3L 3B1,GENERAL CONTRACTOR/LAND DEVELOPER,2011,20161115,,See BL desk for Business NAICS,RESIDENT,06759000
126166,WESTLEY MILITARY SURPLUS AND CADET THRIFT,"BENTON, PAUL",525 FRONT STNEW WESTMINSTER BC  V3L 1A4,SECOND HAND DEALER,2011,20161115,,See BL desk for Business NAICS,RESIDENT,00256000
125893,COLUMBIA SQUARE ANIMAL HOSPITAL,BC 0885309 INC,109-1015 COLUMBIA STNEW WESTMINSTER BC  V3M 3X3,ANIMAL HOSPITAL,2011,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,00555000
125669,QUEENSBOROUGH GAS AND CONVENIENCE,"KWON, SOON JLEE , MEE H",1101 EWEN AVENEW WESTMINSTER BC  V3M 5E3,RETAIL,2011,20161115,,See BL desk for Business NAICS,RESIDENT,13528000
125504,ROSEMONT MANOR,METROTOWN INVESTMENTS LTD COLUMBIA GATEWAY INVESTMENT INC,230 EIGHTH STNEW WESTMINSTER BC  V3M 3P9,*501-APARTMENT BUILDING,2011,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,05761000
125593,RISING SUN AUTO IMPORT INC,RISING SUN AUTO IMPORT INC,9-816 BOYD STNEW WESTMINSTER BC  V3M 6N1,AUTOMOBILE,2011,20161115,,See BL desk for Business NAICS,RESIDENT,13372000
126318,SHOPPERS DRUG MART #2243,AR PHARMACY LTD,1-811 COLUMBIA STNEW WESTMINSTER BC  V3M 1B9,RETAIL,2011,20161115,446,Retail trade / Health & personal care stores,RESIDENT,00400901
125434,E R PROBYN LTD,E R PROBYN LTD,350-601 SIXTH STNEW WESTMINSTER BC  V3L 3C1,WHOLESALER,2011,20161115,,See BL desk for Business NAICS,RESIDENT,10861000
125637,FRASER RIVER PAINT & BODY LTD,FRASER RIVER PAINT & BODY LTD,23 BRAID STNEW WESTMINSTER BC  V3L 3P2,PAINT & BODY SHOP,2011,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,02220001
125761,TRINITY UPHOLSTERY,"ALMONTE, MELANIA",421 ROUSSEAU STNEW WESTMINSTER BC  V3L 3R2,UPHOLSTERY ALTERATIONS,2011,20161115,,See BL desk for Business NAICS,RESIDENT,02984000
125859,NORSTAR GIFT EXPERT LTD,NORSTAR GIFT EXPERT LTD,R140-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RETAIL,2011,20161115,,See BL desk for Business NAICS,RESIDENT,13650000
126183,PAMOLA BAKERY & DELI INC,PAMOLA BAKERY & DELI INC,117-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,BAKERY/DELI,2011,20161115,445,Retail trade / Food & beverage stores,RESIDENT,00110002
126364,SCOOBY'S DOG WASTE REMOVAL SERVICE,"DROESKE, WILLIAM CSTARK, CRAIG M",534 EWEN AVENEW WESTMINSTER BC  V3M 5B8,SERVICES,2011,20161115,,See BL desk for Business NAICS,RESIDENT,13059000
126011,SAVOY PACIFIC AUTO INC,SAVOY PACIFIC AUTO INC,124 E COLUMBIA STNEW WESTMINSTER BC  V3L 3V8,AUTOMOBILE,2011,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,07241000
126174,ROYAL CITY HARDWOODS LTD.,ROYAL CITY HARDWOODS LTD.,1708 TENTH AVENEW WESTMINSTER BC  V3M 3J4,CONTRACTOR - MAIL & TELEPHONE,2011,20161115,,See BL desk for Business NAICS,RESIDENT,09848000
126156,WORLD LAB CANADA,"OHASHI, HIROAKI",608-625 FIFTH AVENEW WESTMINSTER BC  V3M 1X4,DENTURES,2011,20161115,,See BL desk for Business NAICS,RESIDENT,08575000
126086,CANA MANAGEMENT ASSOCIATES LTD,CANA MANAGEMENT ASSOCIATES LTD,310 SIXTH STNEW WESTMINSTER BC  V3L 3A6,NON-PROFIT HOUSING CO-OPS,2011,20161115,,See BL desk for Business NAICS,RESIDENT,06144000
125498,EVERYTHING VACUUMS,"KUIPERS, RAYMOND",468 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X5,VACUUM SALES,2011,20161115,453,Retail trade / Misc. store retailers,RESIDENT,02782000
125969,MCINTYRE HYLAND PAINTING LTD,MCINTYRE HYLAND PAINTING LTD,1816 TENTH AVENEW WESTMINSTER BC  V3M 3J5,PAINTING,2011,20161115,,See BL desk for Business NAICS,RESIDENT,10002000
125555,TAQUERIA PLAYA TROPICAL,"ESCOBAR, JOSE E",334 SIXTH STNEW WESTMINSTER BC  V3L 3A8,RESTAURANT(S),2011,20161115,,See BL desk for Business NAICS,RESIDENT,06150000
125715,RIVER MARKET WESTMINSTER QUAY INC,RIVER MARKET WESTMINSTER QUAY INC,810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,ADMIN OFFICE & DAY TABLE USAGE,2011,20161115,,See BL desk for Business NAICS,RESIDENT,00110002
126349,SUBWAY,PANNU ENTERPRISES LTD,235-800 CARNARVON STNEW WESTMINSTER BC  V3M 0G3,RESTAURANT(S),2011,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00400901
125844,WOMANKIND PRESS,"MCANDLESS-DAVIS, KAREN",2313 MARINE DRNEW WESTMINSTER BC  V3M 2H6,BOOK PUBLISHING,2011,20161115,,See BL desk for Business NAICS,RESIDENT,15344000
126116,CABALEN SWEETS RESTAURANT & CATERING LTD,CABALEN SWEETS RESTAURANT & CATERING LTD,824 TWENTIETH STNEW WESTMINSTER BC  V3M 4W8,RESTAURANT(S),2011,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,15531000
125478,DR. DARIN S. KRYGIER INC,DR. DARIN S. KRYGIER INC,410-301 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W5,GASTROENTENOLOGY,2011,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,03456000
125925,ADVANCED PARKING,ADVANCED PARKING SYSTEMS LTD,200 E COLUMBIA STNEW WESTMINSTER BC  V3L 0E3,PARKING LOT,2011,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,02601000
126376,JMYK CONTRACTING LTD,"CLEETER, JASON",1405-838 AGNES STNEW WESTMINSTER BC  V3M 6R3,CONTRACTOR - MAIL & TELEPHONE,2011,20161115,,See BL desk for Business NAICS,RESIDENT,00569000
125867,ST JOHN AMBULANCE BC & YUKON COUNCIL NEW WESTMINSTER BRANCH,ST. JOHN SOCIETY (BRITISH COLUMBIA & YUKON),200-604 COLUMBIA STNEW WESTMINSTER BC  V3M 1A5,NON PROFIT SOCIETY,2011,20161115,,See BL desk for Business NAICS,RESIDENT,00251000
125626,QUEENSBOROUGH GAS AND CONVENIENCE,"KWON, SOON JLEE, MEE  H",1101 EWEN AVENEW WESTMINSTER BC  V3M 5E3,AUTOMOBILE SERVICE STATION - 4 PUMPS,2011,20161115,,See BL desk for Business NAICS,RESIDENT,13528000
126355,TRE GALLI GELATO CAFFE,THREE ROOSTERS INVESTMENTS INC,121-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,RESTAURANT(S),2011,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00110002
